PlayerID,FullName,FamilyName,GivenName,BirthDate,Position,MainTeam,TournamentsPlayed
P-21488,Mauricio Alfaro,Alfaro,Mauricio,1956-02-13,Mediocampista,El Salvador,1
P-82853,Wardy Alfaro,Alfaro,Wardy,1977-12-31,Portero,Costa Rica,1
P-00034,Alfonso,Alfonso,not applicable,1972-09-26,Delantero,Spain,1
P-83086,Alfredo,Alfredo,not applicable,1920-01-01,Delantero,Brazil,1
P-93949,Alfredo,Alfredo,not applicable,1924-10-27,Defensa,Brazil,1
P-06277,Alfredo,Alfredo,not applicable,1946-10-18,Defensa,Brazil,1
P-11079,Víctor Celestino Algarañaz,Algarañaz,Víctor Celestino,1926-04-06,Delantero,Bolivia,1
P-01930,Almoez Ali,Ali,Almoez,1996-08-19,Delantero,Qatar,1
P-32244,Jamal Ali,Ali,Jamal,1956-02-02,Mediocampista,Iraq,1
P-21531,Alisson,Alisson,not applicable,1992-10-02,Portero,Brazil,2
P-76590,Rafael Alkorta,Alkorta,Rafael,1968-09-16,Defensa,Spain,3
P-85841,Javad Allahverdi,Allahverdi,Javad,1954-07-16,Defensa,Iran,1
P-72460,Thomson Allan,Allan,Thomson,1946-10-05,Portero,Scotland,1
P-56076,Karim Allawi,Allawi,Karim,1960-04-01,Defensa,Iraq,1
P-08949,Khalil Allawi,Allawi,Khalil,1958-09-06,Defensa,Iraq,1
P-45212,Marcus Allbäck,Allbäck,Marcus,1973-07-05,Delantero,Sweden,2
P-71223,Ivor Allchurch,Allchurch,Ivor,1929-10-16,Delantero,Wales,1
P-00452,Len Allchurch,Allchurch,Len,1933-09-12,Mediocampista,Wales,1
P-22402,Luigi Allemandi,Allemandi,Luigi,1903-11-18,Defensa,Italy,1
P-14618,Anton Allemann,Allemann,Anton,1936-01-06,Mediocampista,Switzerland,1
P-71588,Willy Allemann,Allemann,Willy,1942-06-10,Defensa,Switzerland,1
P-92761,Joe Allen,Allen,Joe,1990-03-14,Mediocampista,Wales,1
P-65532,Karl Allgöwer,Allgöwer,Karl,1957-01-05,Mediocampista,West Germany,1
P-83363,Dele Alli,Alli,Dele,1996-04-11,Mediocampista,England,1
P-95392,Klaus Allofs,Allofs,Klaus,1956-12-05,Delantero,West Germany,1
P-17092,Thomas Allofs,Allofs,Thomas,1959-11-17,Delantero,West Germany,1
P-56659,Thiago Almada,Almada,Thiago,2001-04-26,Mediocampista,Argentina,1
P-75772,André Almeida,Almeida,André,1990-09-10,Defensa,Portugal,1
P-14428,Hugo Almeida,Almeida,Hugo,1984-05-23,Delantero,Portugal,2
P-63886,Almeida,Almeida,not applicable,1910-12-02,Delantero,Brazil,1
P-88203,Matías Almeyda,Almeyda,Matías,1973-12-21,Mediocampista,Argentina,2
P-17215,Erik Almgren,Almgren,Erik,1908-01-28,Mediocampista,Sweden,1
P-83449,Sergio Almirón,Almirón,Sergio,1958-11-18,Delantero,Argentina,1
P-84240,Bobby Almond,Almond,Bobby,1951-04-16,Defensa,New Zealand,1
P-63567,Nicolas Alnoudji,Alnoudji,Nicolas,1979-12-09,Mediocampista,Cameroon,1
P-59039,John Aloisi,Aloisi,John,1976-02-05,Delantero,Australia,1
P-18120,Faustino Alonso,Alonso,Faustino,1961-02-15,Delantero,Paraguay,1
P-80682,Gabriel Alonso,Alonso,Gabriel,1923-11-09,Defensa,Spain,1
P-44317,Norberto Alonso,Alonso,Norberto,1953-01-04,Mediocampista,Argentina,1
P-40490,Periko Alonso,Alonso,Periko,1953-02-01,Mediocampista,Spain,1
P-73924,Xabi Alonso,Alonso,Xabi,1981-11-25,Mediocampista,Spain,3
P-23003,Juan Alonzo,Alonzo,Juan,1911-06-24,Delantero,Cuba,1
P-31090,Adrian Alston,Alston,Adrian,1949-02-06,Delantero,Australia,1
P-60629,José Altafini,Altafini,José,1938-07-24,Delantero,Brazil,2
P-58585,Altair,Altair,not applicable,1938-01-21,Defensa,Brazil,2
P-07475,Jozy Altidore,Altidore,Jozy,1989-11-06,Delantero,United States,2
P-46574,Alessandro Altobelli,Altobelli,Alessandro,1955-11-28,Delantero,Italy,2
P-03616,Esteban Alvarado,Alvarado,Esteban,1989-04-28,Portero,Costa Rica,1
P-73491,Roberto Alvarado,Alvarado,Roberto,1998-09-07,Delantero,Mexico,1
P-87796,Guido Alvarenga,Alvarenga,Guido,1970-08-24,Mediocampista,Paraguay,1
P-97689,Édgar Álvarez,Álvarez,Édgar,1980-01-09,Mediocampista,Honduras,1
P-26546,Edson Álvarez,Álvarez,Edson,1997-10-24,Defensa,Mexico,2
P-89353,Eliseo Álvarez,Álvarez,Eliseo,1940-08-09,Defensa,Uruguay,2
P-36059,Emilio Álvarez,Álvarez,Emilio,1939-02-10,Defensa,Uruguay,2
P-19776,Julián Álvarez,Álvarez,Julián,2000-01-31,Delantero,Argentina,1
P-09058,Kevin Álvarez,Álvarez,Kevin,1999-01-15,Defensa,Mexico,1
P-10890,Leonel Álvarez,Álvarez,Leonel,1965-07-29,Mediocampista,Colombia,2
P-58741,Ricky Álvarez,Álvarez,Ricky,1988-04-12,Mediocampista,Argentina,1
P-86404,Éder Álvarez Balanta,Álvarez Balanta,Éder,1993-02-28,Defensa,Colombia,1
P-09739,Manuel Álvarez Jiménez,Álvarez Jiménez,Manuel,1928-05-23,Defensa,Chile,1
P-31048,Álvaro,Álvaro,not applicable,1961-01-03,Defensa,Portugal,1
P-02115,John Alvbåge,Alvbåge,John,1982-08-10,Portero,Sweden,1
P-76960,Bruno Alves,Alves,Bruno,1981-11-27,Defensa,Portugal,3
P-09441,Dani Alves,Alves,Dani,1983-05-06,Defensa,Brazil,3
P-22385,Fernando Álvez,Álvez,Fernando,1959-09-04,Portero,Uruguay,2
P-68463,Antonio Alzamendi,Alzamendi,Antonio,1956-06-07,Delantero,Uruguay,2
P-40750,Aníbal Alzate,Alzate,Aníbal,1933-01-31,Defensa,Colombia,1
P-92780,Amedeo Amadei,Amadei,Amedeo,1921-07-26,Delantero,Italy,1
P-59353,Lauro Amadò,Amadò,Lauro,1912-03-14,Delantero,Switzerland,1
P-63828,Rafael Amador,Amador,Rafael,1959-02-16,Defensa,Mexico,1
P-23330,Selim Amallah,Amallah,Selim,1996-11-15,Mediocampista,Morocco,1
P-11961,Azzedine Amanallah,Amanallah,Azzedine,1956-04-07,Mediocampista,Morocco,1
P-80285,Amancio,Amancio,not applicable,1939-10-16,Delantero,Spain,1
P-15801,Mourad Amara,Amara,Mourad,1959-02-19,Portero,Algeria,2
P-54171,Amaral,Amaral,not applicable,1954-12-25,Defensa,Brazil,1
P-96621,Amarildo,Amarildo,not applicable,1939-06-29,Delantero,Brazil,1
P-19817,Florencio Amarilla,Amarilla,Florencio,1935-01-03,Delantero,Paraguay,1
P-82956,Daniel Amartey,Amartey,Daniel,1994-12-21,Defensa,Ghana,1
P-28217,Ignacio Ambríz,Ambríz,Ignacio,1965-02-07,Defensa,Mexico,1
P-66683,Javier Ambrois,Ambrois,Javier,1932-05-09,Delantero,Uruguay,1
P-22192,Efe Ambrose,Ambrose,Efe,1988-10-18,Defensa,Nigeria,1
P-75905,Paúl Ambrosi,Ambrosi,Paúl,1980-10-14,Defensa,Ecuador,1
P-21753,Mohammed Ameen,Ameen,Mohammed,1980-04-29,Mediocampista,Saudi Arabia,1
P-69103,Marco Amelia,Amelia,Marco,1982-04-02,Portero,Italy,1
P-03886,Shola Ameobi,Ameobi,Shola,1981-10-12,Delantero,Nigeria,1
P-31537,Martin Amerhauser,Amerhauser,Martin,1974-07-23,Mediocampista,Austria,1
P-44487,Américo,Américo,not applicable,1933-03-06,Portero,Portugal,1
P-36379,Efraín Amézcua,Amézcua,Efraín,1907-08-03,Mediocampista,Mexico,1
P-24531,Vahid Amiri,Amiri,Vahid,1988-04-02,Mediocampista,Iran,2
P-79316,Matthew Amoah,Amoah,Matthew,1980-10-24,Delantero,Ghana,2
P-84893,Daniel Amokachi,Amokachi,Daniel,1972-12-30,Delantero,Nigeria,2
P-61706,Guillermo Amor,Amor,Guillermo,1967-12-04,Mediocampista,Spain,1
P-11629,Rúben Amorim,Amorim,Rúben,1985-01-27,Mediocampista,Portugal,2
P-69834,Manuel Amoros,Amoros,Manuel,1962-02-01,Defensa,France,2
P-50398,Ethan Ampadu,Ampadu,Ethan,2000-09-14,Defensa,Wales,1
P-37696,Nordin Amrabat,Amrabat,Nordin,1987-03-31,Mediocampista,Morocco,1
P-71023,Sofyan Amrabat,Amrabat,Sofyan,1996-08-21,Mediocampista,Morocco,2
P-37867,Tom Amrhein,Amrhein,Tom,not available,Mediocampista,United States,1
P-39938,Roald Amundsen,Amundsen,Roald,1913-09-18,Defensa,Norway,1
P-22820,Emmanuel Amunike,Amunike,Emmanuel,1970-12-25,Mediocampista,Nigeria,1
P-28649,Gharib Amzine,Amzine,Gharib,1973-05-03,Mediocampista,Morocco,1
P-84945,Chol-hyok An,An,Chol-hyok,1987-06-27,Delantero,North Korea,1
P-35590,Ik-soo An,An,Ik-soo,1965-05-06,Defensa,South Korea,1
P-31496,Qi An,An,Qi,1981-06-21,Portero,China,1
P-03861,Se-bok An,An,Se-bok,1946-10-29,Mediocampista,North Korea,1
P-16478,Yong-hak An,An,Yong-hak,1978-10-25,Mediocampista,North Korea,1
P-32265,Pietro Anastasi,Anastasi,Pietro,1948-04-07,Delantero,Italy,1
P-13638,Carlo Ancelotti,Ancelotti,Carlo,1959-06-10,Mediocampista,Italy,2
P-47978,Atilio Ancheta,Ancheta,Atilio,1948-07-19,Defensa,Uruguay,1
P-44460,William Andem,Andem,William,1968-06-14,Portero,Cameroon,1
P-51120,Wim Anderiesen,Anderiesen,Wim,1903-11-27,Mediocampista,Netherlands,2
P-04488,Henrik Andersen,Andersen,Henrik,1965-05-07,Defensa,Denmark,1
P-43705,Joachim Andersen,Andersen,Joachim,1996-05-31,Defensa,Denmark,1
P-44129,Oddmund Andersen,Andersen,Oddmund,1915-12-21,Defensa,Norway,1
P-83165,Stephan Andersen,Andersen,Stephan,1981-11-26,Portero,Denmark,1
P-60745,John Anderson,Anderson,John,1929-12-08,Portero,Scotland,1
P-42021,Stan Anderson,Anderson,Stan,1933-02-27,Mediocampista,England,1
P-70102,Viv Anderson,Anderson,Viv,1956-07-29,Defensa,England,2
P-99591,Åke Andersson,Andersson,Åke,1917-04-22,Delantero,Sweden,1
P-71531,Andreas Andersson,Andersson,Andreas,1974-04-10,Delantero,Sweden,1
P-90911,Björn Andersson,Andersson,Björn,1951-07-20,Defensa,Sweden,1
P-62207,Daniel Andersson,Andersson,Daniel,1977-08-28,Mediocampista,Sweden,2
P-23401,Ernst Andersson,Andersson,Ernst,1909-03-26,Mediocampista,Sweden,1
P-38092,Harry Andersson,Andersson,Harry,1913-03-07,Delantero,Sweden,1
P-60371,Kennet Andersson,Andersson,Kennet,1967-10-06,Delantero,Sweden,1
P-65696,Magnus Andersson,Andersson,Magnus,1958-04-23,Defensa,Sweden,1
P-45925,Otto Andersson,Andersson,Otto,1910-05-07,Defensa,Sweden,1
P-63774,Patrik Andersson,Andersson,Patrik,1971-08-18,Defensa,Sweden,2
P-12765,Roland Andersson,Andersson,Roland,1950-03-28,Defensa,Sweden,1
P-60570,Roy Andersson,Andersson,Roy,1949-08-02,Defensa,Sweden,1
P-91027,Sune Andersson,Andersson,Sune,1921-02-22,Mediocampista,Sweden,1
P-22714,Sven Andersson,Andersson,Sven,1907-02-14,Defensa,Sweden,1
P-83613,Sven Andersson,Andersson,Sven,1963-10-06,Portero,Sweden,1
P-40570,Darren Anderton,Anderton,Darren,1972-03-03,Mediocampista,England,1
P-68817,Numa Andoire,Andoire,Numa,1908-03-19,Defensa,France,1
P-42321,Ioan Andone,Andone,Ioan,1960-03-15,Defensa,Romania,1
P-33264,Ivaylo Andonov,Andonov,Ivaylo,1967-08-14,Delantero,Bulgaria,1
P-82191,Jorge Andrade,Andrade,Jorge,1978-04-09,Defensa,Portugal,1
P-63826,José Leandro Andrade,Andrade,José Leandro,1901-11-22,Mediocampista,Uruguay,1
P-61802,António André,André,António,1957-12-24,Mediocampista,Portugal,1
P-67450,Fritz André,André,Fritz,1946-09-18,Defensa,Haiti,1
P-27507,Gunnar Andreassen,Andreassen,Gunnar,1913-01-05,Mediocampista,Norway,1
P-79580,Michele Andreolo,Andreolo,Michele,1912-09-06,Mediocampista,Italy,1
P-17838,Hjalmar Andresen,Andresen,Hjalmar,1914-07-18,Delantero,Norway,1
P-77807,Marvin Andrews,Andrews,Marvin,1975-12-22,Defensa,Trinidad and Tobago,1
P-35273,Sergey Andreyev,Andreyev,Sergey,1956-05-16,Delantero,Soviet Union,1
P-75527,Genar Andrinúa,Andrinúa,Genar,1964-05-09,Defensa,Spain,1
P-12206,József Andrusch,Andrusch,József,1956-03-31,Portero,Hungary,1
P-55451,Mariano Andújar,Andújar,Mariano,1983-07-30,Portero,Argentina,2
P-57240,Nicolas Anelka,Anelka,Nicolas,1979-03-14,Delantero,France,1
P-23912,Miguel Ángel,Ángel,Miguel,1947-12-24,Portero,Spain,2
P-06511,Didier Angibeaud,Angibeaud,Didier,1974-10-08,Mediocampista,Cameroon,1
P-19422,Benjamin Angoua,Angoua,Benjamin,1986-11-28,Defensa,Ivory Coast,1
P-64450,Andrija Anković,Anković,Andrija,1937-07-16,Delantero,Yugoslavia,1
P-50270,Anthony Annan,Annan,Anthony,1986-07-21,Mediocampista,Ghana,1
P-70389,Robert Annis,Annis,Robert,1928-09-05,Defensa,United States,1
P-36550,Carlo Annovazzi,Annovazzi,Carlo,1925-05-24,Defensa,Italy,1
P-99158,Léopold Anoul,Anoul,Léopold,1922-08-19,Delantero,Belgium,1
P-64424,Cristian Ansaldi,Ansaldi,Cristian,1986-09-20,Defensa,Argentina,1
P-53957,Karim Ansarifard,Ansarifard,Karim,1990-04-03,Delantero,Iran,3
P-57352,Peregrino Anselmo,Anselmo,Peregrino,1902-04-30,Delantero,Uruguay,1
P-98547,Charles Antenen,Antenen,Charles,1929-11-03,Delantero,Switzerland,3
P-88467,Giancarlo Antognoni,Antognoni,Giancarlo,1954-04-01,Mediocampista,Italy,2
P-54786,Eddy Antoine,Antoine,Eddy,1949-08-27,Mediocampista,Haiti,1
P-95369,Tomas Antonelius,Antonelius,Tomas,1973-05-07,Defensa,Sweden,1
P-03000,José António,António,José,1957-10-29,Defensa,Portugal,1
P-15663,Marco Antônio,Antônio,Marco,1951-02-06,Defensa,Brazil,2
P-37860,Antony,Antony,not applicable,2000-02-24,Delantero,Brazil,1
P-81433,Uriel Antuna,Antuna,Uriel,1997-08-21,Delantero,Mexico,1
P-49542,Francisco Antúnez,Antúnez,Francisco,1922-11-01,Defensa,Spain,1
P-21550,Fuad Anwar,Anwar,Fuad,1972-10-13,Mediocampista,Saudi Arabia,2
P-65883,Sutan Anwar,Anwar,Sutan,1914-03-21,Mediocampista,Dutch East Indies,1
P-08972,Roberto Anzolin,Anzolin,Roberto,1938-04-18,Portero,Italy,1
P-04201,Dennis Aogo,Aogo,Dennis,1987-01-14,Defensa,Germany,1
P-18610,Ibrahim Aoudou,Aoudou,Ibrahim,1955-08-23,Defensa,Cameroon,1
P-70237,Toshihiro Aoyama,Aoyama,Toshihiro,1986-02-22,Mediocampista,Japan,1
P-71503,Alberto Aparicio,Aparicio,Alberto,1923-11-11,Mediocampista,Bolivia,1
P-24464,Ernesto Aparicio,Aparicio,Ernesto,1948-12-28,Delantero,El Salvador,1
P-83615,Luigi Apolloni,Apolloni,Luigi,1967-05-02,Defensa,Italy,1
P-98630,Carlos Aponte,Aponte,Carlos,1939-01-24,Defensa,Colombia,1
P-54632,Stratos Apostolakis,Apostolakis,Stratos,1964-05-11,Defensa,Greece,1
P-94330,Vidin Apostolov,Apostolov,Vidin,1941-10-17,Defensa,Bulgaria,1
P-09728,Stephen Appiah,Appiah,Stephen,1980-12-24,Mediocampista,Ghana,2
P-35585,German Apukhtin,Apukhtin,German,1936-06-12,Delantero,Soviet Union,1
P-01292,Alberto Aquilani,Aquilani,Alberto,1984-07-07,Mediocampista,Italy,1
P-77419,Javier Aquino,Aquino,Javier,1990-02-11,Mediocampista,Mexico,2
P-59720,Pedro Aquino,Aquino,Pedro,1995-04-13,Mediocampista,Peru,1
P-06708,Silvio Aquino,Aquino,Silvio,1949-06-30,Mediocampista,El Salvador,1
P-86608,Nikolay Arabov,Arabov,Nikolay,1953-02-21,Defensa,Bulgaria,1
P-13299,Araken,Araken,not applicable,1905-07-17,Delantero,Brazil,1
P-22391,Charles Aránguiz,Aránguiz,Charles,1989-04-17,Mediocampista,Chile,1
P-60583,Agustín Aranzábal,Aranzábal,Agustín,1973-03-15,Defensa,Spain,1
P-15436,Duberty Aráoz,Aráoz,Duberty,1920-12-21,Mediocampista,Bolivia,1
P-58349,José Araquistáin,Araquistáin,José,1937-03-04,Portero,Spain,1
P-36397,Miguel Araujo,Araujo,Miguel,1994-10-24,Defensa,Peru,1
P-38529,Néstor Araujo,Araujo,Néstor,1991-08-29,Defensa,Mexico,1
P-89869,Ronald Araújo,Araújo,Ronald,1999-03-07,Defensa,Uruguay,1
P-47391,Pedro Araya,Araya,Pedro,1942-01-23,Delantero,Chile,1
P-94275,Álvaro Arbeloa,Arbeloa,Álvaro,1983-01-17,Defensa,Spain,1
P-22286,Robert Arboleda,Arboleda,Robert,1991-10-22,Defensa,Ecuador,1
P-80654,Pietro Arcari,Arcari,Pietro,1909-12-02,Delantero,Italy,1
P-76678,Francisco Arce,Arce,Francisco,1971-04-02,Defensa,Paraguay,2
P-56094,Steve Archibald,Archibald,Steve,1956-09-27,Delantero,Scotland,2
P-84380,Luis Arconada,Arconada,Luis,1954-06-26,Portero,Spain,2
P-66254,Osvaldo Ardiles,Ardiles,Osvaldo,1952-08-03,Mediocampista,Argentina,2
P-33635,Guillermo Arellano,Arellano,Guillermo,1908-08-21,Delantero,Chile,1
P-92547,Jesús Arellano,Arellano,Jesús,1973-05-08,Mediocampista / Delantero,Mexico,3
P-12041,Raúl Arellano,Arellano,Raúl,1935-02-28,Delantero,Mexico,1
P-57595,Andre Arendse,Arendse,Andre,1967-06-27,Portero,South Africa,1
P-81466,Alphonse Areola,Areola,Alphonse,1993-02-27,Portero,France,2
P-15860,Edelmiro Arévalo,Arévalo,Edelmiro,1929-01-07,Defensa,Paraguay,1
P-80668,Egidio Arévalo Ríos,Arévalo Ríos,Egidio,1982-01-01,Mediocampista,Uruguay,2
P-41619,Argemiro,Argemiro,not applicable,1915-06-03,Mediocampista,Brazil,1
P-62751,Juan Argote,Argote,Juan,1906-11-25,Mediocampista,Bolivia,1
P-03546,Antonio Arias,Arias,Antonio,1944-10-09,Defensa,Chile,1
P-93894,Jairo Arias,Arias,Jairo,1938-11-02,Delantero,Colombia,1
P-91946,Joaquín Arias,Arias,Joaquín,1914-11-12,Mediocampista,Cuba,1
P-01505,Santiago Arias,Arias,Santiago,1992-01-13,Defensa,Colombia,2
P-32881,Ariel,Ariel,not applicable,1910-02-22,Mediocampista,Brazil,1
P-76247,Víctor Aristizábal,Aristizábal,Víctor,1971-12-09,Delantero,Colombia,2
P-39268,Oscar Arizaga,Arizaga,Oscar,1957-08-20,Mediocampista,Peru,1
P-91413,Armandinho,Armandinho,not applicable,1911-03-06,Delantero,Brazil,1
P-39788,Franco Armani,Armani,Franco,1986-10-16,Portero,Argentina,2
P-93161,Kurt Armbruster,Armbruster,Kurt,1934-09-16,Defensa,Switzerland,1
P-95402,Pablo Armero,Armero,Pablo,1986-11-02,Defensa,Colombia,1
P-44896,Jimmy Armfield,Armfield,Jimmy,1935-09-21,Defensa,England,2
P-95563,Desmond Armstrong,Armstrong,Desmond,1964-11-02,Defensa,United States,1
P-96985,Gerry Armstrong,Armstrong,Gerry,1954-05-23,Delantero,Northern Ireland,2
P-16654,Ken Armstrong,Armstrong,Ken,1924-06-03,Mediocampista,England,1
P-45419,Kári Árnason,Árnason,Kári,1982-10-13,Defensa,Iceland,1
P-00445,Frank Arnesen,Arnesen,Frank,1956-09-30,Mediocampista,Denmark,1
P-84458,Mauricio Aros,Aros,Mauricio,1976-03-09,Defensa,Chile,1
P-32386,Vicente Arraya,Arraya,Vicente,1921-01-25,Portero,Bolivia,1
P-06545,Xavier Arreaga,Arreaga,Xavier,1994-09-28,Defensa,Ecuador,1
P-46561,Juan Arricio,Arricio,Juan,1923-12-11,Mediocampista,Bolivia,1
P-51443,Kepa Arrizabalaga,Arrizabalaga,Kepa,1994-10-03,Portero,Spain,1
P-52444,Abdiel Arroyo,Arroyo,Abdiel,1993-12-13,Delantero,Panama,1
P-65206,Michael Arroyo,Arroyo,Michael,1987-04-23,Mediocampista,Ecuador,1
P-72808,Milorad Arsenijević,Arsenijević,Milorad,1906-06-06,Mediocampista,Yugoslavia,1
P-96510,Gerardo Arteaga,Arteaga,Gerardo,1998-09-07,Defensa,Mexico,1
P-15235,Marcel Artelesa,Artelesa,Marcel,1938-07-02,Defensa,France,1
P-47496,Luis Artime,Artime,Luis,1938-12-02,Delantero,Argentina,1
P-67942,Peter Artner,Artner,Peter,1966-05-20,Defensa,Austria,1
P-10167,Daniel Arzani,Arzani,Daniel,1999-01-04,Delantero,Australia,1
P-80606,Julio César Arzú,Arzú,Julio César,1954-06-05,Portero,Honduras,1
P-25543,Gerald Asamoah,Asamoah,Gerald,1978-10-03,Delantero,Germany,2
P-39956,Kwadwo Asamoah,Asamoah,Kwadwo,1988-12-09,Mediocampista,Ghana,2
P-46913,Takuma Asano,Asano,Takuma,1994-11-10,Delantero,Japan,1
P-21803,Aljoša Asanović,Asanović,Aljoša,1965-12-14,Mediocampista,Croatia,1
P-33189,Kakhi Asatiani,Asatiani,Kakhi,1947-01-01,Mediocampista,Soviet Union,1
P-74323,Nicolás Asencio,Asencio,Nicolás,1975-04-26,Delantero,Ecuador,1
P-57837,Juan Manuel Asensi,Asensi,Juan Manuel,1949-09-23,Mediocampista,Spain,1
P-67172,Vicente Asensi,Asensi,Vicente,1919-01-28,Defensa,Spain,1
P-09400,Marco Asensio,Asensio,Marco,1996-01-21,Mediocampista / Delantero,Spain,2
P-02028,Ayman Ashraf,Ashraf,Ayman,1991-04-09,Defensa,Egypt,1
P-40487,Haitham Asiri,Asiri,Haitham,2001-03-25,Delantero,Saudi Arabia,1
P-52032,Emre Aşık,Aşık,Emre,1973-12-13,Defensa,Turkey,1
P-35750,Sanny Åslund,Åslund,Sanny,1952-08-29,Delantero,Sweden,1
P-72803,Georgi Asparuhov,Asparuhov,Georgi,1943-05-04,Mediocampista / Delantero,Bulgaria,3
P-60554,Iago Aspas,Aspas,Iago,1987-08-01,Delantero,Spain,1
P-10444,Faustino Asprilla,Asprilla,Faustino,1969-11-10,Delantero,Colombia,2
P-40338,Salah Assad,Assad,Salah,1958-03-13,Delantero,Algeria,2
P-51678,Ali Assadalla,Assadalla,Ali,1993-01-19,Mediocampista,Qatar,1
P-00077,Ludovic Assemoassa,Assemoassa,Ludovic,1980-09-18,Defensa,Togo,1
P-36522,Muhannad Assiri,Assiri,Muhannad,1986-10-14,Delantero,Saudi Arabia,1
P-44116,Benoît Assou-Ekotto,Assou-Ekotto,Benoît,1984-03-24,Defensa,Cameroon,2
P-35875,Eduardo Astengo,Astengo,Eduardo,1905-08-15,Mediocampista,Peru,1
P-27328,Jeff Astle,Astle,Jeff,1942-05-13,Delantero,England,1
P-93801,Alfred Aston,Aston,Alfred,1912-05-16,Delantero,France,2
P-81597,John Aston,Aston,John,1921-09-03,Defensa,England,1
P-24782,Manuel Astorga,Astorga,Manuel,1937-05-15,Portero,Chile,1
P-67181,Leonardo Astrada,Astrada,Leonardo,1970-01-06,Mediocampista,Argentina,1
P-42498,Ramón Astudillo,Astudillo,Ramón,not available,Defensa,Argentina,1
P-83771,Aleksandar Atanacković,Atanacković,Aleksandar,1920-04-29,Mediocampista,Yugoslavia,1
P-51990,Lawrence Ati-Zigi,Ati-Zigi,Lawrence,1996-11-29,Portero,Ghana,1
P-09062,Nathaniel Atkinson,Atkinson,Nathaniel,1999-06-13,Defensa,Australia,1
P-24277,Elias Atmatsidis,Atmatsidis,Elias,1969-04-24,Portero,Greece,1
P-10224,Franck Atsou,Atsou,Franck,1978-08-01,Mediocampista,Togo,1
P-48310,Christian Atsu,Atsu,Christian,1992-01-10,Mediocampista,Ghana,1
P-07398,Áttila,Áttila,not applicable,1910-12-16,Delantero,Brazil,1
P-91543,Yahia Attiyat Allah,Attiyat Allah,Yahia,1995-03-02,Defensa,Morocco,1
P-03644,Marcel Aubour,Aubour,Marcel,1940-06-17,Portero,France,1
P-23204,Klaus Augenthaler,Augenthaler,Klaus,1957-09-26,Defensa,West Germany,2
P-47461,Arsène Auguste,Auguste,Arsène,1951-02-03,Defensa,Haiti,1
P-45250,Brendan Augustine,Augustine,Brendan,1971-10-26,Delantero,South Africa,1
P-30993,Ludwig Augustinsson,Augustinsson,Ludwig,1994-04-21,Defensa,Sweden,1
P-67663,José Augusto,Augusto,José,1937-04-13,Mediocampista,Portugal,1
P-68961,Augusto,Augusto,not applicable,1920-10-22,Defensa,Brazil,1
P-49997,Renato Augusto,Augusto,Renato,1988-02-08,Mediocampista,Brazil,1
P-33030,Jörgen Augustsson,Augustsson,Jörgen,1952-10-28,Defensa,Sweden,1
P-58795,Andy Auld,Auld,Andy,1900-01-26,Mediocampista,United States,1
P-70770,Raimond Aumann,Aumann,Raimond,1963-10-12,Portero,West Germany,1
P-43440,Serge Aurier,Aurier,Serge,1992-12-24,Defensa,Ivory Coast,1
P-88961,Raymond Ausloos,Ausloos,Raymond,1928-05-15,Portero,Belgium,1
P-19426,Jean-Herbert Austin,Austin,Jean-Herbert,1950-02-23,Defensa,Haiti,1
P-92179,Enrique Avalos,Avalos,Enrique,not available,Delantero,Paraguay,1
P-96339,Marcial Avalos,Avalos,Marcial,1921-12-05,Delantero,Paraguay,1
P-20318,Rafael Ávalos,Ávalos,Rafael,1925-11-22,Mediocampista,Mexico,1
P-18927,István Avar,Avar,István,1905-05-30,Delantero,Hungary,1
P-78276,Asmir Avdukić,Avdukić,Asmir,1981-05-13,Portero,Bosnia and Herzegovina,1
P-86843,José Raúl Aveiro,Aveiro,José Raúl,1936-07-18,Delantero,Paraguay,1
P-67176,Ricardo Ávila,Ávila,Ricardo,1997-02-04,Mediocampista,Panama,1
P-20645,Ludovico Avio,Avio,Ludovico,1932-10-06,Delantero,Argentina,1
P-27669,Chidozie Awaziem,Awaziem,Chidozie,1997-01-01,Defensa,Nigeria,1
P-08805,Sven Axbom,Axbom,Sven,1926-10-15,Defensa,Sweden,1
P-15529,Kurt Axelsson,Axelsson,Kurt,1941-11-10,Defensa,Sweden,1
P-65347,Nils Axelsson,Axelsson,Nils,1906-01-18,Defensa,Sweden,1
P-29650,William Ayache,Ayache,William,1961-01-10,Defensa,France,1
P-34957,Celso Ayala,Ayala,Celso,1970-08-20,Defensa,Paraguay,2
P-76750,Hugo Ayala,Ayala,Hugo,1987-03-31,Defensa,Mexico,1
P-83403,Roberto Ayala,Ayala,Roberto,1973-04-14,Defensa,Argentina,3
P-30957,Rubén Ayala,Ayala,Rubén,1950-01-08,Delantero,Argentina,1
P-40581,Anis Ayari,Ayari,Anis,1982-02-16,Defensa,Tunisia,1
P-01945,André Ayew,Ayew,André,1989-12-17,Mediocampista / Delantero,Ghana,3
P-79884,Ibrahim Ayew,Ayew,Ibrahim,1988-04-16,Defensa,Ghana,1
P-31765,Jordan Ayew,Ayew,Jordan,1991-09-11,Delantero,Ghana,2
P-73513,Jaime Ayoví,Ayoví,Jaime,1988-02-21,Delantero,Ecuador,1
P-90857,Marlon Ayoví,Ayoví,Marlon,1971-09-27,Defensa / Mediocampista,Ecuador,2
P-39602,Walter Ayoví,Ayoví,Walter,1979-08-11,Defensa,Ecuador,2
